馬名,horse_id,枠,馬 番,race_id,date,rank,着 順,weighted_avg_rank,weighted_avg_run_style,weighted_avg_last_3f,weighted_avg_horse_weight,weighted_avg_odds,weighted_avg_weather,weighted_avg_weight_change,weighted_avg_interval,weighted_avg_speed,turf_compatibility,dirt_compatibility,good_condition_avg,heavy_condition_avg,distance_compatibility,is_rest_comeback,interval_category,is_consecutive,jockey_compatibility,race_class,is_graded,age_limit,age,course_type_code,distance_val,rotation_code,weather_code,condition_code,target_top3
マグネター,2021100084.0,6,7,202550120306,2025年12月3日,10.0,10,5.230291492181673,2.8423064436184067,41.10461004938109,483.6212268257633,100.0,1.0,1.1845005725880664,28.60715859193649,14.837719626385882,10.0,4.2,4.2,10.0,4.2,0,1,1,4.2,0,0,0,4.0,2,1400.0,1,2,1,0
マコト,0.0,7,8,202565120101,2025年12月1日,10.0,10,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,4.0,0,1600.0,0,3,1,0
マゴ,0.0,7,7,202565120106,2025年12月1日,5.0,5,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,3.0,0,1600.0,0,1,1,0
マサレジデンス,2023104294.0,6,7,202550120403,2025年12月4日,8.0,8,6.920223628794956,3.489258274119139,40.82719815150373,465.2483055295954,100.0,1.582313722959724,0.33732561623696833,53.32927698655114,14.94095154210483,10.0,5.333333333333333,10.4,10.0,3.0,0,2,0,5.333333333333333,2,0,2,2.0,2,820.0,1,1,1,0
マザオ,2020106559.0,2,2,202544120212,2025年12月2日,3.0,3,8.605855073973084,2.191291953569118,38.004620981512744,523.89960072169,100.0,1.7440426415403534,0.42379133111275713,93.8416014184117,16.139187967856554,10.0,8.4,9.75,3.0,8.4,0,2,0,8.4,0,0,0,5.0,2,1400.0,1,2,1,1
マジカルキャンディ,2022107297.0,4,4,202536120102,2025年12月1日,5.0,5,3.4124233291037678,1.8020548589383514,36.983557284212615,445.9604390572968,100.0,1.6443613025567583,-1.5144142652938823,19.050972204173686,16.39970098566078,10.0,5.4,4.5,9.0,3.6666666666666665,0,1,1,6.5,0,0,0,3.0,2,850.0,1,2,1,0
マジカルレインボー,2022107290.0,7,10,202544120502,2025年12月5日,7.0,7,6.422921927627264,2.941987782602002,41.097315167260554,492.15901263616416,100.0,1.513332253824835,1.0570894685701246,46.93842681711735,15.150206458066478,10.0,6.4,6.4,10.0,6.0,0,2,0,6.0,0,0,3,3.0,2,1400.0,1,1,1,0
マジックエミリア,2023103944.0,5,5,202550120404,2025年12月4日,11.0,11,5.091610614585522,2.941987782602002,39.259368595608755,414.9449136072904,100.0,1.6819950619433193,2.329972831165268,45.95528365400403,15.124148176291603,10.0,5.4,5.4,10.0,6.0,0,2,0,10.0,2,0,2,2.0,2,820.0,1,1,1,0
マジックスクロール,2022103320.0,4,4,202546120103,2025年12月1日,3.0,3,6.2159864758249155,3.058012217397998,41.307414395458345,448.3204616843541,100.0,1.571344471222833,6.500784386186266,38.04220211088857,14.973101402903527,10.0,6.6,7.25,4.0,6.6,0,2,0,6.0,0,0,0,3.0,2,1500.0,1,2,1,1
マジックタイプ,2022102804.0,5,10,202544120406,2025年12月4日,15.0,15,5.583450557819943,2.9623662406134392,38.65177549959135,470.88203287715965,100.0,1.8356532561258765,3.1935228212123232,44.01146398272306,15.817391819078761,10.0,5.2,5.666666666666667,4.5,4.25,0,2,0,10.0,0,0,0,3.0,2,1200.0,1,1,1,0
マジョリー,2019101980.0,3,3,202547120303,2025年12月3日,7.0,7,7.185779916005088,2.3330095519926077,41.954982064045105,437.9609443886397,100.0,1.846341805817443,-2.2108886932606944,28.438436645358554,15.003388716704135,10.0,6.2,6.2,10.0,6.2,0,1,1,10.0,0,0,0,6.0,2,1400.0,1,2,1,0
マスターライセンス,2022104927.0,2,2,202550120209,2025年12月2日,2.0,2,7.361424056272694,3.2129497549975756,36.727683654240856,508.91615211041767,100.0,1.0,-2.1238187722170254,123.24009309350802,16.22373695858924,4.5,10.666666666666666,8.2,10.0,8.2,1,4,0,10.0,0,0,0,3.0,2,1870.0,1,1,1,1
マダムホーク,2021105989.0,6,6,202550120311,2025年12月3日,3.0,3,4.504009483359262,1.9486409700945326,39.788545971812255,486.06630450538194,100.0,1.428655528777167,2.6573094952898395,40.81724166070518,14.907973247789851,10.0,3.8,3.8,10.0,4.5,0,2,0,3.8,0,0,0,4.0,2,1870.0,1,2,1,1
マッサーノ,2022106703.0,7,9,202548120405,2025年12月4日,9.0,9,9.760385737352754,3.4136509148412397,43.484714993356,429.9659235688192,100.0,1.0,2.0156952559127794,38.592094839541105,14.684474005474337,10.0,10.0,10.0,10.0,10.0,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,2,1,0
マッシリア,2017103500.0,6,6,202536120206,2025年12月2日,7.0,7,6.577666773812905,1.428655528777167,38.88062900563359,487.65872239166134,100.0,3.0906392705633463,1.6928732373372022,51.99137954539667,16.115176490978964,10.0,5.0,5.0,10.0,2.5,0,1,1,5.0,0,0,0,8.0,2,850.0,1,2,1,0
マッチャンファイト,2020107133.0,4,4,202547120305,2025年12月3日,7.0,7,7.07626616014482,3.2599927206586825,39.627299109624886,451.70011976680394,100.0,1.2157057737795913,3.1480839524474513,28.650107056939106,15.204377919902036,10.0,6.0,6.0,10.0,6.0,0,1,1,6.0,0,0,0,5.0,2,1400.0,1,2,1,0
マツサンブラック,0.0,2,2,202565120107,2025年12月1日,3.0,3,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,3.0,0,1600.0,0,1,1,1
マドモアゼルレンヌ,2021104228.0,6,6,202544120410,2025年12月4日,7.0,7,6.069841917018064,1.524301505561726,39.09464535074909,437.88812920432196,100.0,1.6156314181019247,-2.3482754658800165,98.89629439088398,16.038195792464432,10.0,4.4,4.4,10.0,4.4,0,2,0,10.0,0,0,0,4.0,2,1200.0,1,1,1,0
マナホクラニ,2022106285.0,6,6,202536120111,2025年12月1日,3.0,3,2.9481476600656538,1.7400072793413173,38.76460380372752,446.14899490865355,100.0,3.343978803729499,1.6542972347925287,30.477061150861136,16.06134303635949,10.0,4.0,4.0,10.0,4.0,0,1,1,10.0,0,0,0,3.0,2,1400.0,1,2,1,1
マニキュア,2022102772.0,6,10,202544120306,2025年12月3日,13.0,13,11.324105677060881,3.226675025516482,41.690786887480975,467.35839471622523,100.0,2.0,-0.7651951116259932,42.433785284369826,14.987164908844855,10.0,11.0,11.0,10.0,11.0,0,2,0,10.0,0,0,0,3.0,2,1600.0,1,2,1,0
マニフィックブリエ,2019100890.0,8,10,202536120206,2025年12月2日,5.0,5,3.235855287425253,1.8246840043889856,37.95083501047073,458.79754146274604,100.0,2.1106505907204864,1.8348672227377345,29.749788395922707,16.14357629007122,10.0,4.4,4.4,10.0,3.6666666666666665,0,2,0,4.0,0,0,0,6.0,2,850.0,1,2,1,0
マニーヒーロー,2022103035.0,1,1,202546120110,2025年12月1日,1.0,1,2.097983100032729,1.513332253824835,39.40645263797475,486.09954314549515,100.0,2.0040353621990366,1.1642676888450545,36.27189835250468,15.58506658351623,10.0,2.0,2.25,1.0,2.0,0,2,0,2.0,0,0,0,3.0,2,1500.0,1,3,1,1
マニーブルース,2021102752.0,7,7,202550120206,2025年12月2日,9.0,9,8.231768167546667,3.846341805817443,40.00086792456343,439.4025952272954,100.0,1.3180049380566807,-0.7938689233329961,27.67677156458878,14.97601738734752,10.0,8.6,8.6,10.0,8.6,0,1,1,8.5,0,0,0,4.0,2,1400.0,1,1,1,0
マノレア,2020105587.0,5,5,202550120411,2025年12月4日,8.0,8,3.2645805313460503,2.0,39.03453036894696,490.5199854413174,100.0,1.524301505561726,-0.33732561623696833,44.70809197698758,15.935700410387257,10.0,3.2,3.2,10.0,3.2,0,2,0,10.0,0,0,0,5.0,2,1230.0,1,1,1,0
マヒロ,2022100931.0,8,15,202544120509,2025年12月5日,14.0,14,8.990038345237123,3.095645976784559,38.55693067172329,443.0445676489245,100.0,1.513332253824835,0.5617970714597659,47.41867464352106,15.950924608222044,10.0,8.4,9.5,4.0,8.4,0,2,0,8.4,0,0,0,3.0,2,1200.0,1,1,1,0
マミエミモモタロー,2021104289.0,6,6,202550120210,2025年12月2日,3.0,3,4.819171966824954,2.0109692517368907,39.58492948310816,500.2282615366739,100.0,1.846341805817443,-2.5215012066536895,82.60851731520887,15.03896659354356,10.0,4.0,4.0,10.0,4.75,0,2,0,4.0,0,0,0,4.0,2,1400.0,1,1,1,1
マリアディオーサ,2022104023.0,6,6,202546120203,2025年12月2日,1.0,1,2.185977247953061,2.2116704115805548,39.58345482623756,445.3511334251987,100.0,1.513332253824835,-1.9524895436107443,41.36269080680849,15.377917751401238,10.0,3.4,3.75,2.0,3.4,0,2,0,2.75,0,0,0,3.0,2,1400.0,1,2,1,1
マリアナジャズ,2021103833.0,8,12,202548120410,2025年12月4日,6.0,6,1.9893114503084333,1.846341805817443,39.42304233652369,435.90932888832674,100.0,1.0,1.9943972115587152,28.18202213304824,15.466536039290627,10.0,2.4,2.4,10.0,2.4,0,1,1,2.6666666666666665,0,0,0,4.0,2,1400.0,1,1,1,0
マリーナサンライズ,2021103142.0,6,6,202550120206,2025年12月2日,5.0,5,6.705681987225103,2.9623662406134392,40.12934092906259,431.5578999027492,100.0,1.0580122173979978,0.6928852586511411,27.994776502645458,15.020764950438538,10.0,7.6,7.6,10.0,7.6,0,1,1,10.0,0,0,0,4.0,2,1400.0,1,1,1,0
マリーラークスパー,2022103545.0,7,8,202544120401,2025年12月4日,10.0,10,12.062158475736036,5.179462253949053,40.15459593069902,488.3475070310712,100.0,2.0,-3.0005887014401686,157.89992013943646,15.328728238452872,10.0,9.5,14.6,10.0,9.0,1,4,0,9.5,0,0,3,3.0,2,1600.0,1,1,1,0
マルカフロンターレ,2019106927.0,7,7,202536120105,2025年12月1日,9.0,9,9.486667746175165,3.6443613025567583,40.35549496177309,491.9415964131098,100.0,1.486667746175165,-5.373344506770013,13.074217348414008,15.018642613770476,10.0,9.4,9.4,10.0,9.4,0,1,1,9.0,0,0,0,6.0,2,1400.0,1,2,1,0
マルカベント,2022105362.0,8,8,202547120101,2025年12月1日,1.0,1,4.9177639135596,3.1576935563815933,39.74283159169646,464.24515791262905,100.0,1.153658194182557,2.425259050875434,71.63643360608633,15.081907562701534,10.0,6.4,6.4,10.0,2.0,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,1,1,1
マルカラピッド,2020102776.0,3,3,202548120511,2025年12月5日,9.0,9,6.238251549132875,2.2963471366282233,37.715860270907314,488.93187002314596,100.0,1.9003186610164045,-2.6086999350409936,75.2961710151837,16.159655331172605,10.0,8.8,9.0,8.0,8.8,0,2,0,10.0,6,0,0,5.0,2,1400.0,1,1,1,0
マルカンブロンド,2019106728.0,6,8,202544120412,2025年12月4日,4.0,4,4.667271150052716,3.486667746175165,39.29354253459867,485.47599322316256,100.0,1.571344471222833,-2.67162314178316,96.04800671912375,15.476292739040716,10.0,5.2,4.333333333333333,6.5,5.5,0,3,0,10.0,0,0,0,6.0,2,1650.0,2,1,1,0
マルカンプレスト,2022102685.0,6,10,202544120402,2025年12月4日,6.0,6,7.992918961371307,2.4176862770402763,39.46648460161732,433.43550173314935,100.0,1.582313722959724,-9.053507451342226,103.59216177566341,15.766642663385477,10.0,7.2,7.75,5.0,7.2,0,2,0,4.0,0,0,3,3.0,2,1200.0,1,1,1,0
マルカンマイヤー,2021107015.0,5,5,202546120203,2025年12月2日,3.0,3,4.261410257564226,2.0730168313339252,40.80332379052322,536.1076138698932,100.0,1.3113517505641503,0.6369220816760857,30.019471024901257,15.149397734797398,10.0,4.0,4.25,3.0,4.0,0,2,0,3.3333333333333335,0,0,0,4.0,2,1400.0,1,2,1,1
マルクパージュ,2020103495.0,8,11,202548120411,2025年12月4日,8.0,8,14.497297157407278,3.7842942262204087,35.12325218536361,424.6743662153604,100.0,1.2599927206586827,-0.3214512733497944,56.96963160435652,16.837839637776188,12.0,14.0,12.4,10.0,12.0,0,2,0,10.0,0,0,0,5.0,2,1500.0,1,1,1,0
マルジェラ,2021104033.0,4,4,202536120203,2025年12月2日,7.0,7,5.41598803808941,2.9043540232154412,39.09840906580549,504.72769954572794,100.0,1.4690453069457434,0.29267153150358005,58.061139895831914,15.7674611945642,10.0,5.4,5.4,10.0,5.4,0,1,1,10.0,0,0,0,4.0,2,1400.0,1,2,1,0
マルゼンイチバン,0.0,3,3,202565120109,2025年12月1日,2.0,2,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,4.0,0,1600.0,0,1,1,1
マルチライセンス,2021105673.0,4,7,202544120312,2025年12月3日,12.0,12,9.315387112763187,3.904354023215441,39.79702807552415,469.2439576242412,100.0,2.0,2.310013268687677,42.44850919626043,15.135697553970603,10.0,9.4,9.4,10.0,9.4,0,2,0,9.666666666666666,0,0,0,4.0,2,1800.0,1,2,1,0
マルトクローレル,2018101772.0,7,9,202548120509,2025年12月5日,7.0,7,7.114745091378975,2.4176862770402763,40.46048064784364,471.7996070682434,100.0,1.2493041709671162,-3.693729370152096,28.672191134681313,15.280015288045416,10.0,8.2,8.2,10.0,8.2,0,1,1,7.333333333333333,0,0,0,7.0,2,1700.0,1,1,1,0
マルホンカムイ,0.0,1,1,202565120101,2025年12月1日,3.0,3,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,3.0,0,1600.0,0,3,1,1
マルヨジョーダン,2020106115.0,5,5,202544120410,2025年12月4日,11.0,11,9.725555113893721,2.6089782306093943,39.14914891417622,502.3587027156201,100.0,1.5779976587153637,1.5868544165015783,41.444754536106714,15.823604697162317,10.0,10.4,9.5,14.0,10.4,0,2,0,7.0,0,0,0,5.0,2,1200.0,1,1,1,0
マルヨファーザ,2021100807.0,3,3,202547120108,2025年12月1日,2.0,2,2.324571689740239,2.095645976784559,39.670938563286725,464.27365885271814,100.0,1.7842942262204087,1.6420241793085883,42.82195216015336,15.091293467802773,10.0,2.6,2.6,10.0,2.6,0,2,0,2.6,0,0,0,4.0,2,1600.0,1,2,1,1
マルヨリヴィエラ,2021100808.0,2,2,202544120101,2025年12月1日,10.0,10,7.556786050170272,3.486667746175165,38.69318119450332,457.40098342415354,100.0,1.846341805817443,-1.7316056700407856,40.01453896186721,15.469971649667457,10.0,7.0,7.0,10.0,7.25,0,2,0,7.0,0,0,0,4.0,2,1200.0,1,1,1,0
マロンカラノテガミ,2022101005.0,3,3,202547120306,2025年12月3日,1.0,1,3.75239406798375,2.058012217397998,39.489856843569385,428.37525841941607,100.0,1.417686277040276,1.0434175433935988,46.00744445071748,15.892398055734857,10.0,3.4,3.4,10.0,3.4,0,1,1,10.0,0,0,0,3.0,2,1400.0,1,2,1,1
マンノライトニング,2020101113.0,6,7,202548120511,2025年12月5日,2.0,2,1.952957034338893,2.5243015055617257,37.75837312598652,461.15849940956576,100.0,1.6886482494358497,-2.3970590548670714,80.61119872658806,15.895628092186959,10.0,1.6,1.6,10.0,1.75,0,3,0,1.6,6,0,0,5.0,2,1400.0,1,1,1,1
マーカンエミーオ,2020100374.0,4,4,202544120101,2025年12月1日,12.0,12,8.795686688559426,1.8423064436184067,40.363654806923066,467.48515945839233,100.0,1.846341805817443,-1.9022368887307288,56.52240182259031,15.606951648390115,10.0,8.2,8.2,10.0,8.2,0,2,0,8.2,0,0,0,5.0,2,1200.0,1,1,1,0
マークオブゾロ,2022103608.0,2,2,202546120104,2025年12月1日,1.0,1,6.425752686370067,1.4690453069457434,40.40416084083037,494.3492414262003,100.0,1.8423064436184067,3.216675542979354,40.69049683510769,15.53106707439992,10.0,7.0,7.0,10.0,7.0,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,2,1,1
マーゴットミトス,2020103185.0,4,4,202536120101,2025年12月1日,10.0,10,4.622284605594455,2.6846128872368134,38.90792798986909,465.7976368541573,100.0,1.941987782602002,4.951800379682682,30.321345475129093,15.795851625651094,10.0,4.4,4.5,4.0,10.0,0,1,1,10.0,0,0,0,5.0,2,850.0,1,2,1,0
マーゴットメネス,2021104180.0,6,6,202547120306,2025年12月3日,3.0,3,4.070118303995107,2.746660466833848,40.274189082892626,485.6846646449163,100.0,1.5863490851587603,-0.7342176054435843,28.96273815092028,15.311597902790881,10.0,3.6,3.6,10.0,3.6,0,2,0,4.0,0,0,0,4.0,2,1400.0,1,2,1,1
マースインディ,2015102946.0,1,1,202544120311,2025年12月3日,11.0,11,10.49835493723843,4.0,36.99453835173359,480.2900019485306,100.0,2.095645976784559,1.225336543640009,57.0098407124251,16.172851847890467,10.0,9.0,10.0,5.0,6.0,0,2,0,9.0,0,0,0,10.0,2,1800.0,1,2,1,0
マーティンヒル,2017106124.0,7,8,202550120308,2025年12月3日,10.0,10,12.077502701484608,3.2599927206586825,40.44990626587654,440.1985920930344,100.0,1.8423064436184067,-0.6819316084155856,139.9933000559726,15.42114972040681,10.0,9.4,7.666666666666667,12.0,9.4,1,4,0,10.0,0,0,0,8.0,2,1400.0,1,2,1,0
マードラド,2022107343.0,5,5,202546120103,2025年12月1日,2.0,2,3.786051603630728,2.7023735199547563,41.03921840852453,474.82481755734347,100.0,1.417686277040276,-2.180592539683876,39.141557236898834,15.148806691258663,10.0,5.2,5.2,10.0,5.2,0,2,0,2.0,0,0,0,3.0,2,1500.0,1,2,1,1
マーナーパス,2019110028.0,8,13,202544120302,2025年12月3日,12.0,12,7.362599884330617,1.6886482494358497,40.62423986391254,465.08228784411995,100.0,1.846341805817443,0.5373271785014625,42.0145389618672,15.54932778698231,10.0,5.4,5.4,10.0,6.0,0,2,0,5.4,0,0,0,6.0,2,1200.0,1,2,1,0
マーブルチャン,2022103287.0,2,2,202548120502,2025年12月5日,2.0,2,7.537469687058265,1.402962365149673,42.67984675502449,453.03493687906405,100.0,1.1576935563815933,-1.1934955238628027,39.29850372169491,15.01883772473638,10.0,6.4,6.4,10.0,1.0,0,2,0,6.0,0,0,0,3.0,2,920.0,1,1,1,1
マーブルヴァリー,2022103635.0,6,8,202550120306,2025年12月3日,8.0,8,10.71776973207501,4.66195644443666,40.89414579909291,428.3765172221736,100.0,1.582313722959724,3.562565193643273,67.5601122131352,15.1178296966562,10.0,10.0,13.2,10.0,10.0,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,2,1,0
マーレイン,2020100605.0,8,8,202547120306,2025年12月3日,4.0,4,5.489004869423335,3.0,40.077328872153174,497.48112409619335,100.0,1.0,-2.0156434982332305,28.691776178524705,15.143328322967424,10.0,5.2,5.2,10.0,5.2,0,1,1,5.5,0,0,0,5.0,2,1400.0,1,2,1,0
ミアソレイユ,2023104112.0,7,7,202554120602,2025年12月6日,3.0,3,4.28827641223015,2.153658194182557,41.25613658688283,453.3394411758993,100.0,1.2533395331661523,-1.2855963827655825,37.216476663050656,14.591427994759648,10.0,5.4,4.75,8.0,5.4,0,2,0,7.0,0,0,2,2.0,2,1300.0,1,1,1,1
ミエルシトロン,2021102050.0,6,6,202547120105,2025年12月1日,8.0,8,4.606912853804232,2.1979451410616484,39.965238407815484,445.1801253698843,100.0,1.846341805817443,1.818725773941589,27.387077615453087,15.249233153904179,10.0,5.0,5.0,10.0,5.0,0,1,1,4.0,0,0,0,4.0,2,1400.0,1,1,1,0
ミカリン,0.0,5,5,202565120102,2025年12月1日,1.0,1,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,2,2.0,0,1600.0,0,2,1,1
ミキヨウッドテール,2022101158.0,6,8,202550120405,2025年12月4日,12.0,12,8.287470559046016,2.0442869468790916,41.90719272103928,457.0220766969623,100.0,1.428655528777167,0.5183752129978857,338.1341569778208,14.77828338740787,10.0,7.0,7.0,10.0,7.0,1,4,0,7.0,0,0,0,3.0,2,1230.0,1,1,1,0
ミスターエヌ,2023104494.0,8,11,202550120404,2025年12月4日,6.0,6,11.826583890356108,3.229265553460456,42.804562131553766,480.29736411974716,100.0,1.7400072793413173,-3.3099202837533106,90.3521291236549,14.890899425325149,10.0,10.5,14.5,9.0,10.0,0,2,0,12.0,2,0,2,2.0,2,820.0,1,1,1,0
ミスターディー,0.0,1,1,202565120102,2025年12月1日,2.0,2,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,2,2.0,0,1600.0,0,2,1,1
ミスティックパワー,2020104727.0,7,7,202547120307,2025年12月3日,8.0,8,7.321902106767196,3.0,40.601928326435846,523.6232922025686,100.0,1.6819950619433193,2.5966276949187987,31.28798952167007,15.12338658067233,10.0,6.6,6.6,10.0,6.6,0,2,0,8.0,0,0,0,5.0,2,1400.0,1,2,1,0
ミストレビノ,2021106884.0,8,9,202550120203,2025年12月2日,9.0,9,3.8957736524062687,3.2533395331661525,40.672272477739035,456.7500479891333,100.0,1.582313722959724,-0.9032444857047431,34.38579827203606,14.838176616783732,10.0,4.8,4.8,10.0,4.8,0,2,0,4.8,0,0,0,4.0,2,1400.0,1,1,1,0
ミズイロ,2022106986.0,4,4,202548120403,2025年12月4日,2.0,2,8.727537120601534,2.904413161674893,40.026424152249575,439.426354144005,100.0,1.6736436354999227,4.1952253752314705,101.49851074623811,15.46044681834891,10.0,9.5,11.2,10.0,8.0,0,2,0,4.0,0,0,0,3.0,2,1500.0,1,2,1,1
ミズビクター,0.0,6,6,202565120104,2025年12月1日,7.0,7,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,2,2.0,0,1600.0,0,2,1,0
ミチノシチリア,2018103497.0,7,10,202544120302,2025年12月3日,10.0,10,8.26043891354205,4.0,39.79546342963735,481.2605135567292,100.0,1.1160244347959958,-5.464208406630854,83.694299957718,15.218651401324763,10.0,7.0,6.25,10.0,10.0,0,2,0,7.0,0,0,0,7.0,2,1200.0,1,2,1,0
ミチノディディ,2022106107.0,3,5,202544120510,2025年12月5日,6.0,6,6.337325616236968,3.370643311379169,40.044872575870166,429.5522593833073,100.0,1.4136509148412397,-2.4890497525117348,61.215120310828695,15.456295144394064,10.0,6.0,6.5,4.0,6.0,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,1,1,0
ミチノバレリーナ,2023104778.0,4,4,202544120105,2025年12月1日,2.0,2,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,1,0,2,2.0,2,1200.0,1,1,1,1
ミッキースピナッチ,2020101649.0,4,4,202544120109,2025年12月1日,6.0,6,8.910174060174315,2.2157057737795913,38.60450596533243,519.8298878138661,100.0,1.3760171554546785,2.578629162232764,87.13461476065632,16.264038827085713,10.0,8.2,8.2,10.0,8.2,0,2,0,10.0,0,0,0,5.0,2,1200.0,1,1,1,0
ミックスアップ,2021102519.0,8,8,202547120307,2025年12月3日,7.0,7,2.3100724071471292,2.259992720658683,40.55158896913022,460.934082549042,100.0,1.2599927206586827,0.8655199754409278,28.691776178524705,15.366556292288344,10.0,3.4,3.4,10.0,3.4,0,1,1,3.4,0,0,0,4.0,2,1400.0,1,2,1,0
ミックスボイス,2022104473.0,8,12,202536120110,2025年12月1日,12.0,12,8.94064930072553,3.846341805817443,40.19577251813573,429.2614846720592,100.0,3.0326270531653483,0.526515940049086,42.78724216299864,15.550129008945019,10.0,8.0,8.0,8.0,9.0,0,1,1,9.0,0,0,0,3.0,2,1600.0,1,2,1,0
ミックファイア,2020104376.0,3,3,202544120311,2025年12月3日,7.0,7,9.884761598592146,3.3180049380566805,40.183787301804294,495.1728090664565,100.0,1.1576935563815933,-2.1056940673564086,94.4583285594635,15.743787531553435,10.0,10.2,10.2,10.0,10.5,0,2,0,11.0,0,0,0,5.0,2,1800.0,1,2,1,0
ミッシュマッシュ,2022105117.0,5,5,202548120401,2025年12月4日,3.0,3,7.161649863551561,3.475698494438274,41.91048868552016,463.80943494135965,100.0,1.2533395331661523,2.5918973756746286,39.57478039970653,14.86703796212886,10.0,8.0,8.0,10.0,8.0,0,2,0,9.0,0,0,0,3.0,2,1500.0,1,2,1,1
ミツカネマーズ,2020100403.0,3,4,202544120108,2025年12月1日,5.0,5,5.292619773824031,4.0,39.65445706422567,504.8534411861933,100.0,1.3180049380566807,1.6245672309172083,50.0698263775033,15.275813224597192,10.0,4.4,4.4,10.0,5.0,0,2,0,10.0,0,0,0,5.0,2,1600.0,1,1,1,0
ミドルマン,2023103035.0,1,1,202544120102,2025年12月1日,11.0,11,14.1421002410055,6.999411298559832,40.42865552877716,492.2900874964127,100.0,1.571344471222833,0.0,111.84377092443044,15.821857442586113,10.0,9.0,16.2,10.0,9.0,0,2,0,9.0,0,0,2,2.0,2,1400.0,1,1,1,0
ミナックシアター,2021101411.0,1,1,202550120310,2025年12月3日,7.0,7,3.9637837775189815,3.370643311379169,39.448406171350356,438.98168691879374,100.0,1.1576935563815933,1.5413714963028162,56.15524919200882,15.070750969701749,10.0,3.8,3.0,7.0,3.8,0,2,0,3.8,0,0,0,4.0,2,1230.0,1,2,1,0
ミナミジュウジセイ,0.0,6,6,202565120108,2025年12月1日,8.0,8,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,6.0,0,1600.0,0,1,1,0
ミニアチュール,2020101614.0,7,8,202536120212,2025年12月2日,7.0,7,3.5527506879712356,2.259992720658683,38.58096824561647,429.41626874013474,100.0,1.941987782602002,-0.3860668208489417,61.45443677786304,15.881626703957373,10.0,3.2,3.0,4.0,3.0,0,2,0,3.0,6,0,0,5.0,2,1400.0,1,2,1,0
ミネソタ,2019102602.0,1,1,202544120207,2025年12月2日,11.0,11,6.974800146401385,3.6510144900492887,37.178606404264684,515.4662892881637,100.0,1.3556386974432417,0.05616840417870672,194.33750348899957,16.20015548952349,10.0,6.4,6.4,10.0,6.4,1,4,0,8.0,0,0,0,6.0,2,1200.0,1,2,1,0
ミネノブルー,2022106461.0,8,14,202544120308,2025年12月3日,6.0,6,5.736832365025457,3.904354023215441,36.9223694377437,503.9419788269998,100.0,1.153658194182557,-2.4412210789282405,52.87789161996629,15.955876527233467,10.0,4.4,4.4,10.0,4.4,0,3,0,10.0,0,0,0,3.0,2,1200.0,1,2,1,0
ミノリッチマイヤー,2022102128.0,7,7,202550120307,2025年12月3日,10.0,10,8.442163550778483,2.9043540232154412,42.61385640390439,456.12706072024804,100.0,1.6819950619433193,2.259235462668851,63.14539360501791,14.627200216521112,15.0,7.5,8.75,10.0,7.5,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,2,1,0
ミヤギシリウス,2021101000.0,6,6,202536120212,2025年12月2日,9.0,9,7.7893009324416225,2.8463418058174432,38.22647517147778,478.4204924786794,100.0,1.904354023215441,-5.91606344055162,75.00877294804009,16.153847279212282,10.0,8.4,9.0,6.0,7.5,0,2,0,9.666666666666666,6,0,0,4.0,2,1400.0,1,2,1,0
