馬名,horse_id,枠,馬 番,race_id,weighted_avg_rank,weighted_avg_run_style,weighted_avg_last_3f,weighted_avg_horse_weight,weighted_avg_odds,weighted_avg_weather,age,rank,target_top3
ムルーデ,,6,11,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
エロイーズ,,5,10,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ウインハルフォード,,1,1,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
テリオスルミ,,5,9,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ロードクラシコ,,7,15,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ベベペッパー,,8,17,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
シンゼンアイカ,,6,12,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ニシノセイエス,,3,5,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
ヴィシュヴァナート,,2,3,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,15.0,0
メイケイシャイン,,4,8,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,16.0,0
クラン,,8,16,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,17.0,0
レステダンルヴァン,,8,18,202507050104,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,18.0,0
アクロフェイズ,,6,10,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ロングトールサリー,,5,8,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
カトマンズゴールド,,3,4,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
アトリ,,6,9,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
レイワノキセキ,,8,14,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ウールヴヘジン,,1,1,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
パゴスピグイノス,,5,7,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ウェイクフィールド,,4,6,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ヨッシーリオ,,4,5,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ストームアイ,,3,3,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
インテンスゲイズ,,8,13,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
マイネルシュラハト,,2,2,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
シャインヴィーラ,,7,12,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ダブルデライト,,7,11,202507050105,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
スマートシーカー,,1,1,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
ロカヒ,,3,6,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
エコロスパーダ,,5,9,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
レッドボブ,,5,10,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
メイショウクーガー,,7,13,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,5.0,0
ベイラム,,2,3,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
コウジョリョウゾク,,6,12,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,7.0,0
タルタロス,,3,5,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
タイセイカイザー,,8,15,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
ブルーストレイル,,4,8,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
ウインイメル,,8,16,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,11.0,0
パッカパッカブー,,4,7,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,12.0,0
メリトーリアス,,7,14,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
ウィテカービート,,6,11,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,14.0,0
ナスノソナタ,,2,4,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,15.0,0
ホウオウラムセス,,1,2,202507050106,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,16.0,0
ストーンズ,,1,1,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,1.0,1
ラマンシュ,,8,15,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
ホウオウサムレット,,7,14,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
セーデルマンランド,,3,5,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
ビービーバザーク,,2,3,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
ウヌボレヤサン,,1,2,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,6.0,0
リアルペガサス,,8,16,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
ジュンビクトワール,,2,4,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
フリッパー,,3,6,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,9.0,0
ソルトチューダ,,5,9,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,10.0,0
ノクターナル,,4,7,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,11.0,0
メイショウアボット,,7,13,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
シェーネアウゲン,,6,11,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
アイファーファイト,,5,10,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,14.0,0
オブラマエストラ,,6,12,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,15.0,0
ポアゾンシーザー,,4,8,202507050107,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,16.0,0
アオイタケル,,1,2,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
コスモレオナルド,,5,9,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,2.0,1
エアビッグマム,,8,18,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
ダノンジャイアン,,4,8,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
ウインシャーガス,,2,4,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
ゲンジ,,8,16,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
カレンラップスター,,7,14,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,7.0,0
ディスパラール,,6,11,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
イフルジャンス,,6,12,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
メイショウビストロ,,7,15,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,10.0,0
エイシンジェンマ,,4,7,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,11.0,0
アスクデッドヒート,,3,5,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
フィングステン,,3,6,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
チャイボーグ,,1,1,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,14.0,0
テルケンユミクイン,,5,10,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,15.0,0
マイネルレグルス,,2,3,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,16.0,0
ツインクルステージ,,7,13,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,17.0,0
コスモバラタ,,8,17,202507050108,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,18.0,0
クールデイトナ,,6,6,202507050109,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
アーリーハーベスト,,5,5,202507050109,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ラフターラインズ,,2,2,202507050109,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
リアライズブラーヴ,,4,4,202507050109,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
プレダトゥール,,3,3,202507050109,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
オーライカモン,,8,8,202507050109,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ショウナンダイン,,1,1,202507050109,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ローザレイア,,7,7,202507050109,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ゼットエール,,4,4,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
ワイノナオミ,,8,12,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,2.0,1
ビッグドリーム,,8,13,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
アメリカンチケット,,2,2,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,4.0,0
フェンダー,,7,11,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,5.0,0
ビーマックス,,6,9,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
メモリーグラス,,7,10,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,7.0,0
フレイミングパイ,,3,3,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
ダミエ,,1,1,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,9.0,0
ミスエル,,4,5,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
サウンドサンビーム,,5,6,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,8.0,11.0,0
ブルーノート,,5,7,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,12.0,0
バンブトンプロ,,6,8,202507050110,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,13.0,0
レディマリオン,,5,6,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,1.0,1
サトミノキラリ,,7,9,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,2.0,1
ユハンヌス,,2,2,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,3.0,1
ヴェサリウス,,6,8,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,4.0,0
ミストレス,,7,10,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
ハワイアンティアレ,,1,1,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,6.0,0
アニトラ,,3,3,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,7.0,0
フライングブレード,,5,5,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,8.0,0
アスクビギンアゲン,,8,11,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,9.0,0
コスモアディラート,,6,7,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,7.0,10.0,0
フォルテム,,8,12,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,11.0,0
カワテンマックス,,4,4,202507050111,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
ツーエムクロノス,,3,6,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
クイーンズワーフ,,3,5,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,2.0,1
フェルシナ,,1,2,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
ジャンヌローサ,,4,8,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,4.0,0
レッドフェルメール,,1,1,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
シャンクス,,4,7,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
サリュエ,,5,10,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
ミッキーストライク,,2,3,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
レモンバーム,,7,14,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
バニーラビット,,8,15,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,10.0,0
マニス,,6,12,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,11.0,0
ナムラブーニン,,8,16,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,12.0,0
デビューフライト,,2,4,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
マルモア,,5,9,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,14.0,0
アスクザアメリカン,,6,11,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,15.0,0
パヴァーヌ,,7,13,202507050112,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,16.0,0
リベッチオ,,3,3,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
レイサンソク,,5,7,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
アデルフィー,,4,5,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
スマートグロワール,,1,1,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
マイカラー,,6,8,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
タケルムサシ,,7,10,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
アメリカンイズム,,2,2,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
マーゴットデイズ,,8,13,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
クリコバロー,,5,6,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
エクヴァータル,,4,4,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
テイクザスローン,,6,9,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ジーティーウンカイ,,8,12,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
ストラドーネ,,7,11,202507050201,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
マーゴットレーヴ,,6,11,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,1.0,1
ララバッカナール,,6,12,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,2.0,1
アクアマリーナ,,8,16,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
ヒミノエトワール,,4,7,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
ユージュアーナ,,7,14,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
アンリーベイビー,,2,3,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,6.0,0
ビアフォーナウ,,5,9,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
ホウオウショコラ,,7,13,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
ハイゼンスレイ,,2,4,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
カレンナオトメ,,1,2,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
ハヤブサオヒメサマ,,1,1,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,11.0,0
ウィンターサン,,3,6,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
カンカール,,4,8,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,13.0,0
エコロカレン,,5,10,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,14.0,0
リヤンドゥミラクル,,8,15,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,15.0,0
ワキノノーブル,,3,5,202507050202,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,16.0,0
ジーティーダーリン,,3,4,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
グレイルクエスト,,6,10,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
ポイントネモ,,6,9,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
アークドール,,8,14,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,4.0,0
チムニートップス,,4,6,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
マンオブザマッチ,,3,3,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
ダイシンラー,,5,7,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,7.0,0
エイユーファイヤー,,1,1,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
リュクスドレフォン,,4,5,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,9.0,0
バトラーズワーフ,,2,2,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,10.0,0
グランエシェゾー,,5,8,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,11.0,0
ソングコレクター,,7,11,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
サイコウダネ,,8,13,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,13.0,0
リドルトリガー,,7,12,202507050203,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,14.0,0
トライアンフパス,,8,13,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ジューンアゲイン,,6,10,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
テイエムアイラン,,5,8,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
プリュスエクラ,,7,12,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
ハッピーローヴァー,,3,3,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ベンティガオルサ,,4,6,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
リピ,,8,14,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
アパレイユ,,2,2,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ヤクジョ,,7,11,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ベネディクション,,6,9,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ビオトープ,,5,7,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
トンガリボウシ,,1,1,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
マジェステラ,,4,5,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ナデシコ,,3,4,202507050204,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
ゴーゴーリチャード,,6,12,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ウォーターサグラダ,,1,1,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
マイティキングダム,,3,5,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
スイートポメロ,,5,9,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
エルヴィッタ,,8,16,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
リヴァイ,,6,11,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ビロングトゥミー,,4,7,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
トレフォイルノット,,5,10,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
セリエンクーニゲン,,2,3,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ゲデヒトニス,,2,4,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
サンマルマニック,,1,2,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
リバージュエル,,3,6,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
テクノピーチ,,8,17,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
エフハリスト,,4,8,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
ユイノスレチガイ,,7,13,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,15.0,0
サンジルダール,,7,14,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,16.0,0
テムホウサク,,8,15,202507050205,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,17.0,0
カレンワッツアップ,,1,2,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,1.0,1
パヴィーア,,1,1,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
インディゴ,,3,5,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
マテンロウミラクル,,6,12,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,4.0,0
レーティッシュ,,7,14,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
ゼットスパンキー,,8,15,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,6.0,0
ハイケンス,,4,8,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
アメリカンビヨンド,,3,6,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
ボディブロー,,2,4,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,9.0,0
タイセイブロウ,,8,16,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
メイプルギャング,,7,13,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,11.0,0
レーヴドアンジュ,,2,3,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
エコロカディス,,6,11,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
アスタールテニウム,,5,10,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,14.0,0
マリブオレンジ,,4,7,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,15.0,0
パトジュニア,,5,9,202507050206,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,16.0,0
ラーナローザ,,3,4,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
フルドド,,5,8,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
レイム,,6,9,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
エメラヴィ,,3,3,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
アスコットアイ,,2,2,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
メイショウゴールド,,5,7,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
ダオラダオラ,,7,11,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,7.0,0
ツーピース,,8,14,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
ルージュベルベット,,7,12,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,9.0,0
エスグラシア,,4,5,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,10.0,0
メイショウホウセン,,1,1,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,11.0,0
セントキルダ,,6,10,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,12.0,0
トライデント,,4,6,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,13.0,0
タツブラック,,8,13,202507050207,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,14.0,0
レーヴジーニアル,,7,15,202507050208,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,1.0,1
エイヘンハールト,,4,8,202507050208,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
ガンマジーティーピ,,6,11,202507050208,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
ノボリリア,,1,1,202507050208,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
